rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Perfect for holiday!,I absolutely love the colors in this set! This is a perfect holiday color palette and I will definitely use this for Christmas! I also love that it come with a brush for excess powder. This is a very convenient color kit.,[],B0878B6CKJ,B0878B6CKJ,AGVDG3VXVWZX4FTIKK735E5J6KSA,1603588016662,0,False
5.0,"Good for Holding Hair in Place......  As a ponytail holder, no.","I do find these hair clips quite sturdy!  I have been using them to hold a pony tail. But not as strong to hold a ponytail on securely.  The teeth are very small,  and there is no grip of the hair.  The clip will fall.<br /><br />Many years ago,  I had a ton of hair and now,  sadly,  it has thinned out.  I now can use hair clips to hold the entire hair.  I like that the clips look simple,  they are not bulky and fit easily on my hair.  I usually use one  and/or two on the pony tail.  I can wear this clip on my hair in public and it is not very visible.  I am getting a lot of use right now.  I like the clips!  The Clips will hold a ponytail,  but eventually will slide.  Just use it for holding the hair back in place.",[],B08SC5LW9N,B08SC5LW9N,AETTCQ34XRYAYKLWZZJZVRQM5MSQ,1625528527689,0,False
3.0,It's the perks you are paying for !,"This Norelco shaving system is just that, a system!  That's what one pays for because the closeness of the razor is not near what the hand held manual razor can do.  We have used this, face for hubby, legs for me, and bottom line is the shave is not as close.<br /><br />There are great perks here!  The multi-purpose display is excellent, indicates how much time you have left before recharging and the time is plenty!  The storage case and charging stand are neat features.  But for the quick shave, you need to use it too long, going over and over!  It sure looks good though!  ...Rizzo",[],B000PKKAGO,B000PKKAGO,AETTCQ34XRYAYKLWZZJZVRQM5MSQ,1202849736000,1,False
4.0,It Works for What We Wanted It For,"Husband grew a beard the moment he was put on blood thinners, and he has it trimmed once a month, but sometimes that's not enough. When it gets too long he tends to look like Grizzly Adams. I would keep it tamed with scissor trims, but this works much better; he can do the trim himself, and also trim his cheeks and mustache. We haven't tried it on trimming the hair at the back of his neck.<br /><br />He does not like that it is only USB and you have to buy a wall plug adapter to charge it. I guess they figure most people have them now, but it should come with one. That's just being cheap.",[],B078SWLT3L,B07HR5QSN2,AGNSUP65FG6GKSCQJKEH7A4YZLEQ,1535028399697,0,False
1.0,Cheap... stuck together like sandwich bags,They aren't your typical shower caps. I thought I was getting a deal but they are so cheap I can barely use them twice. They are sealed together on either side so if you don't open them carefully you can rip them. They also don't stretch very much so it's not for long hair.<br />Don't waste your money.,[],B0892NLYBY,B0892NLYBY,AEHCUHQZ4GO2AK65YUEIZUKSLPIQ,1607211047545,0,True
2.0,Hate this stuff.,I hate this stuff. It is like clown makeup. Only Cole cream will take it off. It will clog your pores and make you break out. Only use if you really need full coverage. It would be better to head to ultra and just get a shade darker than you normally use for powder. Just avoid powders with Zinc….zinc turns white in stage lighting.,[],B00487JRXC,B00487JRXC,AEUB3XJOEOVRFFJ4WF25WVK4OFHQ,1632935670069,2,True
5.0,Great for my 7 year old,"So cute! My 7 year old has loved playing with them. And best of all, they wash right out!! Love it!",[],B07VVBDDLH,B07VVBDDLH,AEUB3XJOEOVRFFJ4WF25WVK4OFHQ,1575853741820,0,True
3.0,"Gorgeous, but texting on stick makes it difficult to use",They are so heavy and gorgeous that I hate to give them such a low review. The ornate heads are beautiful. They are so sturdy and are a great length for a low bun. However. The textured design that comes from the head and down the stick on some of them rip at my hair making it difficult to get them in and out of a tight bun.,[],B07PWZCNNL,B07PWZCNNL,AEUB3XJOEOVRFFJ4WF25WVK4OFHQ,1575048781816,1,True
5.0,Best makeup wipes I've used!,"I was skeptical because of the price and I've always used Neutrogena wipes and they have always worked great. But these were so much cheaper with good reviews that I thought I would give them a try and I love them! They take the makeup off (eyeliner, mascara, foundation, lipstick - all of it) and leaves my face feeling softer and more moisturized than any other wipes I've used.",[],B075G16VVK,B075G16VVK,AERFSQBMQXXO527KGRKLW3C46QWQ,1566499765698,1,True
5.0,Works excellent a lot of power only downside is the base ...,Works excellent a lot of power only downside is the base not heavy enough what's the tip over as the water gets lower I still give it 5 stars for effectiveness,[],B078H7BVR9,B078H7BVR9,AEIAFMOG5WGFFEAEJ7PMLCTITQSA,1518704251458,0,True
5.0,Crochet,I love ordering my hair from Amazon and this was great hair!,[],B093K2M6SZ,B093K2M6SZ,AHAVF52QGX3FDTSK3RLJZYUQ6GPA,1641369267652,0,True
4.0,Pricey but Decent,"This has worked pretty well for me over the past couple weeks of use, but I can’t say it’s worked better than products that cost half the price. It’s a good moisturizer, but it’s overpriced.",[],B0851QJPZY,B0851QJPZY,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1604111463515,0,False
4.0,A Multi-Benefit Exfoliator,"Though a bit pricey at $20 for 3.4 ounces, this face scrub does deliver solid results. It smells great, very fresh and masculine. It thoroughly exfoliates my skin and leaves it feeling soft, clean, smooth and moisturized. I've found that it's great to use before shaving, as it preps the skin by smoothing and moisturizing it.",[],B08BFH35VX,B08BFH35VX,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1597830191303,0,False
5.0,Impressed!,"Never heard of this brand but it was definitely the packaging that caught my attention. The saying ""never judge a book by its cover"" does NOT apply in this CASE. PLEASE try out this mascara. My lashes looked significantly longer and thicker with out any flakes or clumps. A very long lasting mascara  for a relatively decent price. Also, considering how long lasting it wore, the removal was insanely easy. I love this mascara!",[],B086ST4W1C,B086ST4W1C,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1596167261460,1,False
4.0,A Good Addition,"This is a very decent palette for the price. I like the shades offered, and they are of good quality.",[],B083C12NKM,B083C12NKM,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1595154091091,0,False
5.0,Excellent in All Areas,"This is a very unique and effective product.<br /><br />Used with a light pre-styler on medium-length hair:<br /><br />Scent: It's a light scent. Warm and slightly spiced. Very pleasant and masculine.<br />Consistency: Extremely creamy. Becomes slightly tacky when emulsifying.<br />Styling: Smooth through the hair at first, with increasing tug the more you style. This is not a problem for me and is part of getting great hold from a product.<br />Finish: Slightly shiny at first, but becomes much more matte as it dries in the hair.<br />Hold: Legitimate all-day hold without becoming too rigid to restyle.<br /><br />This is one of my new favorites. Seriously good in all areas, which is so rare. TheSalonGuy has a real winner with this one.",[],B07L8NFZPX,B07L8NFZPX,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1594408120481,0,True
4.0,High Quality Face Moisturizer,"I really like this moisturizer. The consistency is extremely soft and smooth, and it feels incredible on my skin. It moisturizes wonderfully and feels like it actually fortifies the skin, making it feel thicker and stronger. The scent is very fresh and it absorbs well. I am already noticing (after a few days) a slight lightening of the skin under my eyes, which is exciting. A bit pricey, but definitely high quality.",[],B07ZS3DKL5,B07ZS3DKL5,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1594318597489,0,False
5.0,Really Nice,These bottles are very good quality. All in perfect working order. They’re a great buy for the price.,[],B08693T3XR,B08693T3XR,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1594317135059,0,False
4.0,"A Soft, Moisturized Finish","Pricey, but it’s a high quality scrub. Great texture and exfoliation.",[],B07MMW5654,B07MMW5654,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1593482811204,0,False
4.0,Fresh and Moisturizing,"Aside from being a tad overpriced for a daily face wash, this stuff is great. It smells like cucumber - clean and fresh, it has the consistency of aloe vera gel but a bit thicker. The lather is low-foam. It feels great on my skin, and leaves it feeling soft and moisturized. Definitely a high quality product.",[],B07ZQRX7FX,B07ZQRX7FX,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1593476644229,0,False
3.0,"Great Hold, but Sticky","Applying to medium length hair with a light prestyler.<br /><br />Scent: Very spicy. Christmas spices.<br />Texture: Waxy clay. Very thick.<br />Application: Thick and a bit tough to emulsify in the hands. A bit sticky during application.<br />Styling: Pretty responsive, but you have to work quickly.<br />Finish: Very high hold. Fairly low shine, but not matte.",[],B078P6W1YV,B078P6W1YV,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1593194263005,0,True
5.0,Great Hold and Finish,"This is a great product. The hold is strong, the finish is truly matte, and the price is a lot better than comparable clays, waxes and fibers. It has a light, masculine scent.",[],B07ND4HPHT,B07ND4HPHT,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1583357987301,0,False
4.0,Cool and Moisturizing,"This is definitely a ""cooling"" body wash. It makes my skin tingle and would be excellent in the summer months when you need to bring your body temperature down. The scent is like menthol-eucalyptus, but a bit sweeter. The lather is very thick and smooth, and it rinses away leaving my skin feeling cool and moisturized. The only reason for the 4-star rating is the price. $15 is a bit much for 6 ounces of product.",[],B0844X21MJ,B0844X21MJ,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1582937012377,0,False
4.0,A Great Combination,"I love the combination of this shampoo and conditioner. Both smell like sweet coconut.<br />The shampoo has a thick and luxurious lather and definitely feels like it adds volume to my hair.<br />The conditioner is thick, but light, a bit like a body butter. It softens my hair and leaves it extremely soft and silky.<br />The only reason I can't give these products five stars is because I think they're a bit overpriced. Yes, they create great results, but so do a lot of comparable brands that are less than half the price.",[],B07VGBBNTH,B07VGBBNTH,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1580956572534,0,False
3.0,Overpriced for What You're Getting,"This shampoo smells great. The scent is very natural, but unfortunately it's not. Rather than using the pricier essential oils of peppermint and lavender, the company uses synthesized fragrance. The lather is decent and washes your hair about as well as any bargain-priced brand from the supermarket shelf. I did notice that it leaves my hair feeling a bit flat. There is no reason for the high price aside from name familiarity, as this brand is used by some hotel chains.",[],B07SHHXSPL,B07SHHXSPL,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1580351624132,0,False
4.0,Deep Cleaning,"I really like the consistency of this face wash. It's like wet clay, with a gentle and pleasant scent. It has just the right amount of lather and it spreads very easily over my face. The only drawback is that is will dry your face out. I suppose this can be countered with a basic facial moisturizer.",[],B07WRVM3Z2,B07WRVM3Z2,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1580176936176,0,False
4.0,Excellent Quality Body Wash,"This body wash is excellent. The scent is delicious, like real orange, the lather is thick with small bubbles, and it noticeably moisturizes your skin. The only drawback is the price. It's currently listed for $10 for 4 ounces, which is basically travel size.",[],B07XF5F1X9,B07XF5F1X9,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1578013984604,0,False
4.0,Messy but works great!,"I wasn't expecting my mirror to get a cleaning also! I was excited to finally have a water pick so when I received my package I immediately set it up and studied the directions. Once I was confident, I began and as soon as i turn it on, water went everywhere! It all ricochet ed all oclver my bathroom counter and mirror. Safe to say that you literally need to use this in the shower. But besides that, it has many attachments, different speeds and does a great job!",[],B07LCHCD6Q,B07LCHCD6Q,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1556048625580,0,False
2.0,Didn't work for me.,This is my own personal experience with this lash growth enhancer and my own opinion. I did not notice any difference in my lashes since I started using it a month ago. I've documented my experience with pictures every 3 days. I gave it 2 stars and not 1 because I've seen that it's worked for others but I guess it isn't compatible with my biology. I'm  bit disappointed.,[],B07GDBN9LB,B07GDBN9LB,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1552151992462,0,False
5.0,best ever,One liter almost lasted a year.... I forgot how much I spent but it's worth it,[],B00695VZHM,B00695VZHM,AEWWBT5WHOPTXM6W43JMXMOANEYQ,1424685963000,1,False
4.0,I have mixed feelings on this,"This was a new thing for me to try.  I liked it but find myself not using it.  I thought maybe my wife would like it but it seems that she is not using it either.  It seems to take more soap than just using a washcloth.  I do like how it feels when I use it.  It feels nice on my body.  I won't give up yet, I will keep trying it.",[],B08LGG9GSG,B08LGG9GSG,AFFFVUA7JPDUWCPP2EUVIWCHGNIQ,1610656446400,0,False
5.0,Just what I needed!,I ordered these as replacements. They arrived on time and were just what I needed. They were affordable and practical. Definitely worth purchasing.,[],B08R6YH4QD,B08R6YH4QD,AEGYU6OM2X66SMZN6AF3TSQ3N5PQ,1647036241636,2,True
4.0,Potential.,"Besame classic lipstick (Forever Red 1925) is creamy, moisturizing and conditioning. The color is a bright red, which gives you just the right amount of pop, especially if you are wearing a solid color (like black, blue or grey). I wish it was a deeper red, but regardless I will make it work. It makes my lips feel soft and smooth. It isn’t drying at all. It doesn’t bead on your lips. I wouldn’t consider this a matte finish, but it isn’t really shiny either. It has decent staying power (you can eat or drink while wearing it). Overall, this is a terrific lipstick to put in my rotation. I’d recommend it.","[{'small_image_url': 'https://m.media-amazon.com/images/I/61d+hxwVJ3L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61d+hxwVJ3L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61d+hxwVJ3L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71-rD6LezvL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71-rD6LezvL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71-rD6LezvL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B005AL5H9S,B005AL5H9S,AEGYU6OM2X66SMZN6AF3TSQ3N5PQ,1643576887068,1,False
4.0,Time to change out my brushes.,"I like that this set (Fragrantshare) contains a variety of (make-up) brushes. You get 18 brushes in different shapes and sizes. You get everything from a foundation brush, to one that you can apply eyeshadow with. They (black) handles are easy to hold and use. The bristles are made of animal hair.  So, far I haven’t noticed any shedding. Everyone knows that you should change out your brushes every once in a while. So, give these a chance. Did I mention, this set is inexpensive, under $21 on Amazon.",[],B091C81G26,B091C81G26,AEGYU6OM2X66SMZN6AF3TSQ3N5PQ,1626487349165,0,False
4.0,Moisturizing and hydrating.,"The Ikoo Infusions hair mask was surprisingly great. It is moisturizing, hydrating and nourishing. This product comes in a round (6.8 oz) container. The thick (light green) cream smells refreshing and bright.  Some of the ingredients are macadamia oil, honey extract and camellia oil. It is non-greasy but does leave a slight shine. This product is cruelty, vegan, sulfate and paraffin free (Peta approved since that is important for some consumers). I have coarse, sometimes dry hair, that after using this product made it more manageable after just one treatment. I used it as a deep conditioning treatment. It left my scalp and hair feeling refreshed and clean. I’d recommend it.",[],B07NCXVDD4,B07NCXVDD4,AEGYU6OM2X66SMZN6AF3TSQ3N5PQ,1625628042442,0,False
2.0,$50 for a plastic brush?,"Clearly Amazon has mis-priced this brush. $50, for a plastic handled brush and firm bristles? First, I am ok with the plastic handle. It is easy to grip and hold. And since it is plastic, you don’t have to worry about it looking faded after several washes (I do clean mine) like you do with the wooden ones. I’m even ok with the firm bristles (nylon and boar), because I have coarse hair and I’m not tender headed.  I like that it smooths the hair easily.  What I don’t like is the PRICE. I can’t believe they expect people to pay $49 for this brush. Yikes! And the sad thing is that it didn’t even come in pretty packaging. Just in a simple white box. So, while I am sure I will use this brush, I can’t get over the price. 2 stars",[],B07WRF6KMW,B07WRF6KMW,AEGYU6OM2X66SMZN6AF3TSQ3N5PQ,1579232797409,0,False
4.0,Leaves your skin feeling cool and refreshed.,"LaClaire (Beverly Hills) Clarifying Cleanser is a delight on the skin. Simply add a dime sized amount, with a little water and distribute on your face with your hands (or if you prefer a loofah). The small (1.6 ounce) pump bottle is simple to use and doesn’t take up too much space in the cabinet or on the counter. There are some pretty nice ingredients that include tea tree oil, salicylic acid and aloe. I’ve used the product for a few days now and have not noticed any dryness or irritation. Nor have I noticed any redness or rashes. The scent of the cleanser is not strong (smells like tea tree oil) and does not linger long. And finally, what I like the most? This company has made a product in a bottle that is reusable. I really like companies who have a philosophy to reduce their impact on the world. Being socially aware of how their products can affect the environment and actively doing something about it is a company that I can support. You can reuse the bottle and add liquid soap or other things.",[],B07DXCVLY7,B07DXCVLY7,AEGYU6OM2X66SMZN6AF3TSQ3N5PQ,1535780279369,0,False
5.0,Just what he needed.,"Ordered this for my son and he really loves it. He finds that this kit is helpful because there are a variety of tools that address most skin issues. He also likes there is a kit that holds all of the tools which means that he can keep them together and doesn't have to look for them when needed.  And finally, this kit was affordable and even more reasonable than some that I have seen in several discount stores.",[],B01G5YXKOM,B01G5YXKOM,AEGYU6OM2X66SMZN6AF3TSQ3N5PQ,1488844083000,3,True
3.0,Undecided still.,"This is perhaps one of the most difficult reviews that I have written in a while. Usually I know immediately if the product is a hit or miss, but Vitabrid C12 is different. I can’t decide. I’m torn. After using VC12 for about 3 weeks, I am still unsure of the results.<br /><br />The concept: Vitamin C is slow released thru the skin by mixing a small amount of VC12, with water or a moisturizer, onto the face and neck. The results, brighter, smoother and firmer skin. The powder comes in a convenient small bottle (about the length of your thumb) with a small spoon (used for measuring). Simply mix the appropriate amount - I use about 2 spoonfuls since I put it on my face and neck- with a lightweight moisturizer. I didn’t notice any tightness, irritation or itching after I applied this to my skin (i.e., face and neck). I simply apply my makeup as usual. With that being said, I haven’t noticed anything bad either -no additional breakouts and no nasty white film (left on my face from bad blending). But I also haven’t looked in the mirror and said “wow” or “gosh, this is like a facelift in a bottle moment”.  Not to mention that this product takes a little more effort than my usual skincare regime. I am not use to mixing products before I use them. **Therefore, I am going to give this product 3 stars BUT continue to use it for a little longer to see if I am wowed. After all each container is believed to last about 3 months. If I notice something earth shattering in the next month or so, I will amend my review. Otherwise, this review will stand.",[],B01MFC2Q8C,B01MFC2Q8C,AEGYU6OM2X66SMZN6AF3TSQ3N5PQ,1482551882000,4,False
3.0,Not for larger heads,"If you have larger head, these don't stay on. They're too tight and it causes them to slip strangely. I like the button idea though, and they worked fine for my regular headed coworkers.",[],B088838886,B088838886,AHZYQWEOFG4GKOFO2A3I7KLVEYDA,1594745329053,2,True
2.0,A bit disappointed,While these are cute they definitely did not slide around easily on the nail in order to get them into the right position all.,[],B091D17KRV,B091D17KRV,AHW57ZQUQULQAFXNWCPI27URG5PQ,1628054488430,0,True
5.0,Love it!!!!!!!!,Love this wig priced reasonably hair is silky soft it curls perfect length and I was able to get it same day,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/711ulNfWnNL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/711ulNfWnNL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/711ulNfWnNL.jpg', 'attachment_type': 'IMAGE'}]",B078Z6MGVW,B078Z6MGVW,AEE2UR2F7VOANYHHKFKQOBT6KWHQ,1539965577137,1,True
2.0,Not healthy for me,I've never had high blood pressure but my blood pressure goes up really high when I use this product. When I stop using it goes back to normal within 3 days. I've ran this experience twice to determine if its actually the Hairprin and I've gotten the same results both times.,[],B01GS0LK9A,B01LY4FP5K,AG4BMBZUKXSF2OVXVXVYALJ7DEWQ,1657398696554,1,True
5.0,Very pleased,"I do like this model, comes with a charging cord but no adapter for the wall, so I plug mine directly into my CPU.  I like that the cover locks, and read the instructions, it won't start until you have held the button for 3 seconds.",[],B07MS8N5B7,B07MS8N5B7,AG22UGPJEBHNN3I74L3747XNN6UA,1553525737132,0,True
5.0,my new favorite mask,this mask is amazing. my face feels so soft and smooth after using it. pores look smaller too,[],B01LI5FOMY,B01LI5FOMY,AG7XOPR4TK6PTR7NIYLT2J55J7FA,1492435404000,0,True
5.0,Love em.,"Nice! Same quality as I've had from others, but cheaper and with cases! Glass works so much better than other types of files. I'll never go back!",[],B01EKSKUL6,B01EKSKUL6,AFWEBN7AOLQOK5I5CBX7WV465I6Q,1522737847580,0,True
1.0,Felt like it was made out of thin cardboard,These felt like there were cardboard pieces inside the material so I had to return them. I was so excited to get these but once I felt them by excitement turned to disappointment. These are not worth 13.99 at all.,[],B085FQ6P6W,B085FQ6P6W,AFCJSM4GMK2YMTSFWRJYCRE272RQ,1599167411869,0,True
5.0,It gives a nice minty tingle the whole time,"I'll admit, I was skeptical. I have never used a mud mask before. But I needed something! My skin was bumpy, irritated, and had lots of blackheads. I tried all the face washes and cleansers and they didn't do much. So I tried the Radha Beauty Dead Sea Mud Musk. I was very impressed! I left it on for about 7 minutes. It gives a nice minty tingle the whole time. If it starts to itch, you've left it on too long, get it off! I put a wet, hot cloth on my face for a moment to loosen it a bit, then just wipe it off, bit by bit.<br />My skin was SO SMOOTH, clear, and nice looking! I actually got compliments! I use it once to twice a week, but no more than twice. It really, really helps the look of my skin.<br />I was very skeptical but now I'm a convert!",[],B013HR1A92,B013HR1A92,AGQDJSMMWWZULXG3TL76IFIO7G6A,1446771348000,0,False
5.0,Mac = wonderful,Love,[],B07JK2KLZ7,B07JK2KLZ7,AELTUOQOKSPEU36GOHVFRPDOE6ZQ,1570749121858,0,True
5.0,Love this! Great service,Love this ! Great service too,[],B01MRXYNXE,B01MRXYNXE,AELTUOQOKSPEU36GOHVFRPDOE6ZQ,1487351453000,2,True
1.0,"Weak, does not grip the tube strongly enough.",Simply not strong enough to squeeze the paint from my oil paint tubes.  A cheap plastic version worked much better.,[],B078HSFK5R,B078HSFK5R,AHRZBZEKPCYCRBEGLZBJ6RLHZU2A,1585692371540,0,True
5.0,Tons of styles,Tons of styles to choose from ranging from soft glam to dramatic.  Would be great for making gift sets for friends!,[],B08XJTL1D1,B08XJTL1D1,AHALZ7AKVAVL7QEVBCI55JVLGXOQ,1645154490244,0,False
2.0,Not the best quality,The quality of these items is really not that great. The combs and cape are pretty flimsy and everything feels inexpensive In general. This set would work if you really need it to but it'd be better to just pay slightly more for a better pair of scissors.,[],B088PYN4VM,B088PYN4VM,AHALZ7AKVAVL7QEVBCI55JVLGXOQ,1620716639769,0,False
3.0,Meant for lighter skin tones!,"I have a medium tan skin tone and this did not work for me at all. It's waaaay too light. Definitely meant for fair to light medium skin tones. This stuff is pretty pigmented so I wouldn't try it if you think it might be too light. It probably will be. Goes on pretty opaque and pigmented, it's almost a light/medium weight foundation. It does go in silky smooth and has a nice finish. I also like the pump and packaging. A bit of a scent to it, but it's not too bad. Wish they made this in more shades!",[],B07WZMCWRZ,B07WZMCWRZ,AHALZ7AKVAVL7QEVBCI55JVLGXOQ,1612244489865,0,False
4.0,Prefer the regular ones,I've tried the regular ones and love those. These don't stretch quite as well and feel a bit tighter when I wrap it around. I think they're alright but I prefer the normal ones much more.,[],B08HXQ3T9K,B08HXQ3T9K,AHALZ7AKVAVL7QEVBCI55JVLGXOQ,1608010478649,0,False
3.0,Great little set but unfortunately the light broke very easily:(,"The polishes in this set work wonderfully and the packaging is very nice and would make an excellent gift! Unfortunately I bumped the lamp off my table and it fell about 3 feet and stopped working...I didn't think it was much of a fall so I was pretty surprised it didn't turn on anymore.<br /><br />The lamp was compact and easy to use, fit one hand at a time. Fortunately I have another lamp but pretty bummed this one broke so easily.:/",[],B0813ZQG3T,B0813ZQG3T,AHALZ7AKVAVL7QEVBCI55JVLGXOQ,1596096708440,0,False
4.0,"Dense, thicker band","(307) These lases are a little more dense so they definitely give the look of wearing false lashes, in kind of a more dated kind of way. I feel like the more spread out and whispy lashes are a lot more trendy these days. Band is quite thick also. Besides the band, the lashes themselves are pretty good quality and don't have a plastic sheen to them which is great. Price and quality is comparable to drugstore.<br /><br />(309) Also have a thicker band but are much more Whispy and have that fluffy instagram lash to them. Very pretty! I like these a lot better than the 307's. I'd give these a 5 and a 307 a 3 so since they're the same brand, I will average the review to a 4.<br /><br />Hope this review is helpful!",[],B07LGTR237,B07LGTR237,AHALZ7AKVAVL7QEVBCI55JVLGXOQ,1593317737563,0,False
3.0,Decent mascara but VERY hard pokey applicator!,"I have pretty long and decently full eyelashes so this mascara worked well for me as a daily mascara.<br /><br />Cute packaging, nice slim shape with cute design.<br /><br />I didn't find it to be too volumizing, but it does a good job at defining and lengthening.<br /><br />Formula was not very wet from first opening so this may dry out faster than others if not used up.<br /><br />My main issue with this mascara is the hard plastic applicator. It has longer and shorter hard bristles along the sides. I'm by no means a beginner with mascara, but for some reason I've poked my eye with this mascara applicator a couple of times already. The bristles just seem really hard and sharp!<br /><br />This could just be me having a problem for whatever reason, but thought I'd mention.<br /><br />Hope this review is helpful!",[],B07RM722DH,B07RM722DH,AHALZ7AKVAVL7QEVBCI55JVLGXOQ,1591241319506,0,False
5.0,"Melts away makeup, smells great","Was interested in what this was going to feel like but I guess ""jelly"" really is the closest consistency to describe this.<br /><br />It more viscous than water and has a bit of ""bounce"" to it but doesn't feel oily or greasy. I apply it straight on my face, rub it in a bit, then add a bit of water to my hands, lather, then rub again. Then rinse k<br /><br />I have combo skin with drier cheeks and this doesn't leave my skin feeling stripped or dry. Still feels moisturized.<br /><br />This product smells of roses pretty strongly but I actually love the way it smells so I don't mind at all.<br /><br />Wouldn't really recommend for eye makeup though, I did find it to sting a bit so I'm just gonna stick to micellar for my eye makeup.<br /><br />Hope this review helps!:)",[],B084XRYZJG,B0914JBBTV,AHALZ7AKVAVL7QEVBCI55JVLGXOQ,1588033264728,0,False
5.0,Super cute plus great deal!!,"These scrunchies look great in person, especially the plain scrunchies, theyre a beautiful silk like material that has some shine to it. The plain ones also have a heavy duty elastic in them. I have super thick long hair and these do a great job of keeping my hair in a bun.<br /><br />Ive definitely overpaid for scrunchies at urban outfitters when these are just as nice if not nicer for sooo much cheaper. They're great!:)<br /><br />The little barettes are just okay, I find they pull my hair but the scrunchies are totally worth it.",[],B07VQR3W3Z,B07VQR3W3Z,AHALZ7AKVAVL7QEVBCI55JVLGXOQ,1586505585270,0,False
5.0,Can also be used as cream blush!:),A pretty MLBB velvety lip color.  The formula isn't nearly as drying as typical matte liquid lips. More of a velvety mousse like texture.<br /><br />I have medium tan skin and I'd say this is a nude pink shade on me so it may be a bit light for deeper skin tones.<br /><br />I discovered you can also use this as a cheek color as well! I dab a bit on the back of my hand and apply it from there. It's pretty pigmented on the cheeks so starting with less is better.,[],B07V5DV9VZ,B07V5DV9VZ,AHALZ7AKVAVL7QEVBCI55JVLGXOQ,1583827748265,0,False
3.0,Feels like it creates an extra step...,"I tried this a few times and couldn't help but feeling like it left residue on my face. I end up using my normal face wash afterwards to feel properly cleansed.<br /><br />To be fair I don't wear much face makeup so perhaps this might work better for someone that wears foundation. I did try to remove my eye makeup with this balm and it was too greasy/thick and also stung my eyes, whereas my micellar water won't do that.<br /><br />The scent is a nice clean rose scent and I like the packaging, but I don't think I'll continue to use this. Seems like more work than is necessary and kinda makes me feel like it will clog my pores in the long run...",[],B07PHWX88W,B07PHWX88W,AHALZ7AKVAVL7QEVBCI55JVLGXOQ,1577686750354,0,False
5.0,Higher quality beauty sponges than other brands!,"You never know what you're gonna get with some of these beauty sponges, but this is definitely one of the good sets.<br /><br />The sponges are actually soft and don't absorb as much product as other sponges. I recently tried another brand that looked exactly the same but they were so hard and rubbery. These are soooo much softer in comparison. I don't feel like I'm softly punching my face like I do with the others😂<br /><br />Very easy to clean, after use and have no weird smell or anything. I haven't used the puffs or brush yet but I'm going to attempt to use the puffs for powder or maybe even jelly products. The brush would probably work well for concealer or eyeshadow primer. It has soft bristles and a solid handle.<br /><br />Overall I think this is an awesome quality set for a great price!!",[],B07YC9GNKS,B07YC9GNKS,AHALZ7AKVAVL7QEVBCI55JVLGXOQ,1577411017940,0,False
3.0,Not very much hair,I think this might work for people with smaller heads or smaller faces but I felt it wasn’t wider enough or thick enough to look good on me. The hair was very soft and real looking though!,[],B07BXHZLV4,B07BXHZLV4,AHALZ7AKVAVL7QEVBCI55JVLGXOQ,1539833043704,0,True
5.0,Sturdy files,I actually use these for crafts such as sanding off rough edges on resin castings. And they work great for that.,[],B08C72C56Z,B08C72C56Z,AHIE3AXU3OL7AJHSRPSDNC53Q23A,1606285339729,0,False
4.0,Nice sized bottles.,Nice small bottles for travel. I like being able to take my own shampoo with me because I hate the stuff they have in the hotels.,[],B08693T3XR,B08693T3XR,AHIE3AXU3OL7AJHSRPSDNC53Q23A,1606262114386,0,False
